0 ['0', 'O', 'C', 'G', 'Q'] [0.0, -10.66, -15.97, -17.33, -18.11] True
7 ['7', 't', '2', 'X', 'r'] [0.0, -9.66, -11.58, -12.25, -12.43] True
2 ['2', '8', 'i', '3', 'S'] [0.0, -20.65, -21.1, -21.27, -21.39] True
2 ['2', 'a', 'Q', 'i', '7'] [0.0, -19.37, -19.73, -21.62, -21.88] True
7 ['7', '2', 'i', 'N', 't'] [0.0, -16.22, -18.57, -18.61, -19.12] True
a ['a', '3', '8', 'R', 'E'] [-0.0, -6.37, -14.52, -18.07, -18.87] True
1 ['1', 'i', 'V', 'L', 'I'] [0.0, -16.54, -18.01, -18.18, -18.63] True
2 ['2', 'i', 'd', 'I', 'a'] [0.0, -15.88, -17.27, -18.79, -19.32] True
7 ['7', 'P', 'T', '9', '3'] [0.0, -14.03, -15.27, -17.26, -18.67] True
a ['a', 'G', '2', 'Q', 'C'] [0.0, -12.91, -13.8, -15.75, -16.02] True
O ['O', '0', 'D', 'a', 'N'] [0.0, -12.37, -12.62, -18.25, -19.67] True
9 ['9', 'j', '7', '4', 'P'] [0.0, -21.02, -21.3, -21.41, -23.07] True
2 ['2', '3', 'A', 'd', 'a'] [0.0, -16.14, -16.42, -17.0, -17.59] True
9 ['9', 'Q', 'a', 'A', 'G'] [0.0, -19.57, -21.06, -21.92, -22.16] True
4 ['4', 'Y', '9', '7', 'A'] [0.0, -18.49, -19.57, -20.97, -21.89] True
M ['M', 'R', 'N', 'K', 'P'] [0.0, -12.13, -19.33, -20.46, -22.31] True
4 ['4', '7', '9', 'A', '2'] [0.0, -18.22, -20.43, -20.8, -21.99] True
3 ['3', 'S', 'j', 'Y', '9'] [-0.0, -6.39, -8.01, -14.13, -15.89] True
1 ['1', 'V', 't', 'I', 'i'] [0.0, -11.81, -13.41, -13.45, -13.95] True
3 ['3', '9', 'j', 'a', 'D'] [0.0, -19.33, -19.72, -20.53, -22.65] True
F ['F', 'E', 'G', '5', '7'] [0.0, -12.7, -17.38, -18.16, -20.04] True
1 ['1', 'I', 'i', 'X', 'Y'] [0.0, -16.53, -17.12, -17.53, -17.99] True
z ['2', 'a', '3', 'I', '7'] [0.0, -11.25, -11.77, -11.8, -13.0] False
1 ['1', 'I', 'i', 'r', 'X'] [0.0, -14.58, -14.73, -17.66, -17.71] True
0 ['0', 'O', 'Q', 'D', 'a'] [0.0, -14.09, -18.59, -21.24, -22.87] True
T ['T', '7', 't', 'j', 'I'] [-0.11, -0.65, -7.97, -12.64, -13.11] True
7 ['7', 'T', 'G', 'Y', 'P'] [0.0, -15.25, -17.46, -18.8, -18.85] True
1 ['1', 'i', 'I', 'L', 'r'] [0.0, -16.19, -16.94, -17.97, -18.66] True
2 ['2', 'i', 'Q', 'L', 'G'] [0.0, -16.34, -16.56, -18.17, -18.56] True
r ['r', 'n', 'F', 'S', 'P'] [0.0, -16.28, -19.14, -19.41, -19.51] True
S ['S', 'G', '9', 'Q', '5'] [0.0, -10.26, -14.59, -15.46, -17.07] True
9 ['9', 'Q', '4', '8', 'e'] [0.0, -20.05, -20.5, -21.5, -21.74] True
L ['L', '6', 'h', 'b', 'U'] [0.0, -10.96, -10.96, -14.32, -14.34] True
2 ['2', 'a', 'Q', 'e', '3'] [0.0, -13.81, -16.68, -16.81, -17.2] True
I ['I', '7', 't', 'j', 'X'] [0.0, -14.9, -15.27, -16.27, -16.48] True
2 ['2', 'U', 'd', 'a', 'Q'] [0.0, -18.35, -19.13, -20.44, -21.39] True
O ['0', 'O', 'Q', 'G', 'C'] [0.0, -8.75, -12.24, -15.65, -19.39] True
A ['A', 'R', '4', 'M', 'h'] [0.0, -14.16, -15.86, -17.36, -18.75] True
n ['n', 'h', 'M', 'K', 'R'] [0.0, -8.56, -9.24, -9.5, -13.63] True
9 ['9', 'Q', 'Y', '7', 'A'] [0.0, -19.96, -20.71, -22.67, -23.32] True
2 ['2', 'e', 'C', 'a', 'I'] [-0.0, -6.87, -12.63, -12.68, -13.31] True
O ['0', 'O', 'a', 'U', 'Q'] [0.0, -14.83, -19.24, -19.79, -21.66] True
D ['D', 'N', 'b', 'P', 'A'] [0.0, -9.16, -9.65, -10.55, -14.96] True
8 ['8', 'O', 'R', 't', 'X'] [0.0, -18.07, -21.19, -21.55, -22.44] True
6 ['6', 't', 'Q', 'G', '8'] [0.0, -18.78, -19.76, -20.0, -21.08] True
b ['b', 'h', 'D', 'X', '6'] [0.0, -16.84, -17.04, -18.9, -19.23] True
3 ['3', 'j', '9', 'a', '0'] [0.0, -11.27, -12.5, -13.21, -13.69] True
1 ['1', 'i', 'L', 'V', 'r'] [0.0, -16.43, -16.48, -17.86, -18.11] True
T ['T', 't', '7', 'F', 'I'] [0.0, -11.16, -12.83, -14.11, -14.12] True
3 ['3', 'Y', 'X', 'j', 'D'] [0.0, -19.46, -19.59, -20.08, -20.11] True
5 ['5', 'j', 'F', 'T', 'G'] [0.0, -14.16, -14.25, -15.99, -16.06] True
0 ['0', 'a', 'O', 'U', 'D'] [0.0, -14.02, -14.33, -16.01, -17.38] True
I ['1', 'V', 'i', 'X', 'I'] [0.0, -18.39, -18.41, -18.53, -18.89] True
9 ['9', '4', '7', 'Q', '8'] [0.0, -9.96, -13.34, -13.7, -15.72] True
l ['1', 'I', 'L', 't', 'i'] [0.0, -16.24, -19.17, -19.33, -19.38] False
8 ['8', '3', 'd', 'D', 'I'] [0.0, -21.29, -23.34, -24.08, -24.33] True
r ['r', 'T', 'n', 'Y', 'V'] [0.0, -17.19, -18.1, -21.57, -21.72] True
4 ['4', '9', 'Y', 'A', '7'] [0.0, -19.42, -21.8, -21.86, -23.16] True
L ['L', '1', 'K', 'h', '4'] [-0.0, -6.56, -8.7, -9.08, -9.79] True
L ['L', 'i', 'N', 'K', 'h'] [0.0, -13.19, -16.14, -16.25, -16.29] True
4 ['4', 'Y', 'M', 'A', '7'] [0.0, -19.02, -20.79, -22.46, -22.51] True
B ['D', 'S', '0', 'O', 'G'] [-0.14, -0.64, -1.39, -4.37, -6.14] False
H ['4', 'A', 'M', 'Y', 'K'] [-0.17, -0.52, -1.56, -7.37, -8.37] False
S ['S', 'G', 'C', 'I', 'e'] [0.0, -17.07, -18.83, -19.39, -20.0] True
n ['1', 'I', 't', 'i', 'L'] [0.0, -13.76, -14.84, -15.4, -16.08] False
7 ['7', '2', 'V', 'n', 'U'] [0.0, -12.34, -17.38, -17.38, -17.61] True
9 ['9', 'Q', '4', '7', 'P'] [0.0, -21.48, -22.35, -22.5, -22.56] True
N ['N', 'W', 'K', 'A', 'P'] [0.0, -9.41, -18.13, -18.47, -19.93] True
2 ['2', 'I', 'Q', '7', 'L'] [0.0, -16.51, -18.54, -18.76, -18.88] True
5 ['5', '8', 'b', 'j', 'i'] [0.0, -20.88, -21.45, -22.14, -22.43] True
7 ['7', '2', 'i', 'D', '9'] [0.0, -12.48, -13.98, -15.9, -16.28] True
O ['O', '0', 'a', 'C', 'D'] [-0.0, -4.34, -16.81, -17.1, -18.68] True
U ['U', '4', 'K', 'L', 'h'] [0.0, -13.14, -16.8, -18.58, -21.43] True
l ['1', 'I', 'i', 'X', 'L'] [0.0, -10.4, -15.74, -16.45, -16.78] False
0 ['0', 'O', 'a', 'Q', 'D'] [0.0, -18.33, -20.12, -20.54, -22.28] True
T ['T', 't', 'j', 'I', 'F'] [0.0, -17.46, -18.8, -19.24, -20.44] True
a ['a', 'R', 'Q', '2', 'X'] [0.0, -8.58, -13.73, -14.09, -14.48] True
x ['X', '8', 'K', 'V', 'r'] [-0.02, -1.45, -8.43, -9.34, -11.6] False
8 ['8', 'R', '3', 'S', 'E'] [0.0, -16.28, -17.33, -17.61, -18.49] True
X ['X', '8', 'K', 'Y', 'R'] [0.0, -11.24, -11.27, -18.41, -19.68] True
1 ['1', 'I', 'X', 'V', 't'] [-0.0, -6.87, -14.01, -14.86, -15.72] True
7 ['7', 'T', 'n', 'V', 'Y'] [0.0, -13.76, -17.51, -18.07, -19.05] True
x ['X', 'K', 'Y', 'r', 'n'] [0.0, -12.12, -14.91, -20.11, -21.23] False
O ['O', '0', 'C', 'D', 'U'] [0.0, -9.64, -16.28, -19.98, -21.85] True
n ['n', 'A', 'N', 'R', 'M'] [0.0, -16.83, -17.84, -18.49, -20.39] True
6 ['6', 'b', 'G', 'Q', 'L'] [0.0, -19.08, -20.18, -21.39, -23.88] True
m ['M', 'R', 'W', 'Q', 'K'] [0.0, -11.52, -14.99, -16.46, -16.64] False
9 ['9', '7', '4', 'Q', '2'] [0.0, -23.48, -23.61, -23.93, -24.76] True
M ['M', 'n', 'A', 'W', 'N'] [0.0, -14.81, -15.25, -15.8, -15.98] True
I ['1', 'i', 'r', 'X', 'V'] [0.0, -13.8, -13.97, -14.62, -15.68] False
I ['1', 'I', 'i', 'r', 'L'] [0.0, -11.76, -15.68, -16.72, -18.08] True
Y ['Y', '4', 'X', 'V', 'N'] [0.0, -9.62, -16.93, -17.12, -18.53] True
2 ['2', 'I', 'L', 'd', 'i'] [0.0, -13.51, -17.39, -18.8, -18.98] True
O ['U', 'O', 'D', 'C', 'N'] [-0.0, -6.36, -12.76, -14.27, -14.62] True
F ['F', 'G', 'E', '5', '6'] [0.0, -16.06, -18.79, -18.8, -19.68] True
e ['e', 'C', 'E', 'R', 'a'] [0.0, -9.71, -11.85, -16.56, -16.58] True
8 ['8', 'R', 'X', 'E', 'O'] [0.0, -20.14, -21.38, -21.41, -21.64] True
9 ['9', 'Q', 'a', '7', '4'] [0.0, -18.83, -19.55, -20.46, -21.64] True
4 ['Y', '4', '7', 'U', 'j'] [-0.04, -1.08, -13.23, -13.46, -15.02] True
P ['P', 'R', 'A', 'F', 'e'] [-0.0, -5.2, -13.17, -19.25, -20.18] True
g ['9', 'Y', 'P', 'j', 'Q'] [0.0, -7.67, -9.46, -10.28, -13.35] False
g ['8', '9', '0', 'O', '6'] [0.0, -10.87, -11.9, -12.42, -14.54] False
1 ['1', 'I', 'L', 'i', 'X'] [0.0, -13.97, -15.2, -15.35, -16.92] True
8 ['8', '3', 'S', 't', 'E'] [0.0, -17.49, -20.98, -21.74, -22.68] True
Y ['Y', '4', 'V', '7', 'X'] [0.0, -19.04, -20.49, -20.7, -20.78] True
h ['h', 'n', 'b', 'A', 'r'] [0.0, -16.42, -18.23, -19.5, -21.55] True
O ['O', '0', 'C', 'D', 'a'] [0.0, -15.9, -18.44, -19.84, -20.41] True
O ['0', 'O', 'D', 'Q', 'a'] [0.0, -13.78, -21.82, -22.18, -26.12] True
2 ['2', 'e', 'L', 'I', 'U'] [0.0, -21.14, -21.46, -21.98, -22.37] True
W ['W', 'U', '6', 'Q', 'N'] [0.0, -7.66, -8.98, -11.9, -14.21] True
6 ['6', 't', 'h', 'G', 'W'] [0.0, -14.73, -16.34, -16.58, -16.61] True
T ['T', 'I', 'r', 'F', '7'] [0.0, -15.7, -16.01, -17.0, -17.34] True
V ['V', 'W', 'N', 'Y', 'j'] [0.0, -10.89, -12.5, -13.37, -14.55] True
c ['C', 'e', 'O', 'L', '2'] [0.0, -13.88, -14.13, -15.08, -15.28] False
S ['S', '5', 'j', 'E', 'F'] [-0.0, -2.79, -15.1, -15.75, -17.43] True
U ['U', 'V', 'N', 'K', '4'] [0.0, -19.54, -21.07, -21.21, -23.16] True
7 ['7', 'V', 'n', '2', 'Y'] [0.0, -18.66, -18.68, -19.04, -20.54] True
i ['i', '1', 'r', '5', 'I'] [-0.0, -3.46, -6.5, -7.71, -8.28] True
0 ['0', 'Q', 'G', 'O', 'a'] [0.0, -7.78, -12.99, -13.62, -15.58] True
0 ['0', 'O', 'D', 'U', 'a'] [-0.26, -0.34, -14.75, -16.46, -18.45] True
6 ['6', 'G', 'S', 'Q', 'b'] [0.0, -14.41, -17.3, -19.04, -19.67] True
r ['r', 'n', 'P', 'F', 'T'] [0.0, -14.76, -19.65, -19.76, -19.96] True
r ['r', 'K', 'n', 'T', 'Y'] [0.0, -17.29, -17.81, -19.08, -19.38] True
U ['U', '4', 'K', 'M', 'N'] [0.0, -15.43, -18.72, -19.07, -20.71] True
1 ['1', 'I', 'i', 'r', 'O'] [0.0, -15.49, -15.56, -17.78, -17.82] True
a ['a', 'O', '3', 'U', '0'] [0.0, -17.33, -19.04, -21.2, -22.09] True
1 ['1', 'I', 'j', 'i', 'L'] [-0.0, -4.05, -10.46, -12.12, -12.15] True
O ['0', 'O', 'D', '5', 'a'] [0.0, -9.03, -19.99, -20.64, -21.13] True
6 ['6', 'V', 'r', 'G', '8'] [0.0, -11.61, -11.67, -12.8, -13.12] True
W ['W', 'N', 'U', 'Q', 'M'] [0.0, -17.39, -17.68, -19.69, -20.83] True
8 ['8', 'K', 'X', 'R', 'E'] [0.0, -18.14, -18.46, -18.57, -18.86] True
4 ['4', 'Y', '9', '7', 'U'] [0.0, -19.57, -20.9, -21.21, -25.13] True
3 ['3', 'j', 'D', 'I', '2'] [0.0, -8.01, -10.98, -11.47, -11.88] True
5 ['5', 'V', 'b', 'i', 'j'] [0.0, -17.91, -18.59, -18.9, -19.19] True
w ['W', 'K', 'h', 'N', 'V'] [0.0, -15.84, -16.71, -18.62, -19.1] False
t ['t', 'F', 'E', '1', 'e'] [0.0, -10.37, -15.93, -16.97, -17.06] True
1 ['1', 't', 'i', 'O', '8'] [0.0, -13.15, -14.04, -14.13, -14.95] True
j ['j', '6', 'b', '8', 'F'] [0.0, -7.29, -7.7, -8.69, -9.26] True
l ['I', 't', 'D', '7', 'X'] [0.0, -14.47, -15.29, -15.3, -15.66] False
5 ['5', 'S', '6', '8', 'K'] [0.0, -14.04, -15.76, -16.43, -17.87] True
5 ['S', '5', 'G', 'j', 'I'] [0.0, -11.84, -14.43, -17.21, -17.92] True
E ['E', 't', '6', 'K', 'C'] [-0.0, -6.96, -9.62, -9.93, -11.38] True
I ['I', 'S', 't', 'j', 'F'] [0.0, -12.75, -14.25, -15.22, -16.99] True
P ['P', 'F', 'R', 'D', 'O'] [0.0, -9.92, -11.06, -15.45, -15.73] True
0 ['0', 'O', 'D', 'Q', 'n'] [-0.0, -6.31, -20.25, -21.11, -21.49] True
v ['V', 'Y', 'W', 'N', 'X'] [0.0, -12.38, -13.78, -13.8, -17.49] False
6 ['6', 'G', 'W', '4', 'Q'] [0.0, -17.7, -17.71, -19.96, -20.58] True
D ['D', '0', 'O', 'n', 'N'] [-0.0, -5.09, -12.85, -14.31, -14.9] True
R ['R', 'e', 'E', 'K', 'a'] [0.0, -11.49, -14.46, -15.4, -18.3] True
L ['L', 'N', 'i', 'I', '1'] [0.0, -12.52, -14.55, -14.68, -14.77] True
5 ['5', '3', 'S', 'G', '4'] [0.0, -19.79, -19.88, -21.34, -21.63] True
3 ['3', '9', 'D', 'j', 'I'] [0.0, -19.17, -20.91, -21.88, -21.97] True
9 ['9', 'a', 'Q', 'e', 'A'] [0.0, -21.88, -21.99, -22.77, -23.04] True
5 ['5', 'G', 'j', 'S', 'F'] [0.0, -21.26, -21.78, -22.78, -23.02] True
9 ['9', '4', 'Q', '8', '7'] [0.0, -21.42, -22.35, -22.44, -23.21] True
C ['C', 'O', '0', 'a', '2'] [0.0, -8.62, -16.32, -18.66, -18.69] True
F ['F', '9', '8', '5', 'E'] [-0.0, -6.83, -7.6, -7.98, -8.07] True
T ['T', 't', '7', 'Y', 'V'] [0.0, -10.45, -11.12, -15.95, -16.28] True
1 ['1', 'i', 'I', 'V', 'r'] [0.0, -14.48, -15.32, -18.12, -18.49] True
l ['I', '1', 't', 'V', 'O'] [0.0, -9.44, -10.61, -12.89, -12.89] False
V ['U', 'V', 'W', 'N', 'K'] [-0.0, -3.06, -5.18, -10.55, -13.57] True
O ['0', 'O', 'U', 'D', 'Q'] [0.0, -8.92, -14.7, -14.94, -15.01] True
r ['r', 'F', 'C', 'n', 'T'] [0.0, -17.28, -18.06, -18.36, -19.73] True
6 ['6', 'G', 'Q', 'b', 'T'] [0.0, -22.22, -22.99, -23.72, -26.23] True
l ['1', 'I', 'i', 'L', 'r'] [0.0, -15.15, -16.09, -17.97, -19.41] False
3 ['3', '9', 'a', 'j', '8'] [0.0, -11.85, -13.87, -18.09, -19.17] True
r ['r', 'h', 'Y', 't', 'X'] [0.0, -11.51, -13.17, -13.2, -14.2] True
1 ['1', 'i', 'I', 'r', 'V'] [0.0, -12.53, -15.03, -15.42, -15.91] True
3 ['3', 'a', 'j', 'D', '9'] [0.0, -19.79, -20.27, -22.21, -22.45] True
2 ['2', '8', 'S', '3', 'j'] [0.0, -15.87, -16.48, -17.23, -17.53] True
l ['1', 't', 'I', 'i', 'j'] [-0.0, -6.77, -7.79, -8.25, -8.72] False
5 ['5', 'F', '6', 'G', '9'] [0.0, -17.53, -19.05, -19.51, -20.53] True
6 ['6', '4', 'h', 'Q', '0'] [0.0, -17.04, -18.09, -19.04, -19.18] True
T ['T', 't', '7', 'F', 'P'] [0.0, -11.34, -15.31, -16.0, -18.48] True
S ['S', '9', 'O', 'G', 'e'] [0.0, -16.89, -18.74, -18.92, -19.23] True
4 ['4', 'Y', '5', '9', '7'] [0.0, -18.09, -18.81, -20.55, -22.19] True
a ['a', 'R', 'n', 'U', 'Q'] [0.0, -14.95, -16.5, -17.24, -18.94] True
7 ['7', 'G', '2', 'O', 'T'] [0.0, -19.56, -19.82, -20.01, -20.42] True
O ['O', '0', 'S', 'D', 'C'] [0.0, -15.5, -18.68, -20.17, -20.3] True
K ['K', 'R', 'X', 'N', 'W'] [0.0, -11.77, -12.05, -15.37, -18.71] True
K ['K', 'R', 'N', 'X', 'W'] [0.0, -9.59, -11.29, -11.67, -13.74] True
e ['e', 'C', 'R', 'E', '2'] [0.0, -10.51, -13.88, -15.94, -16.27] True
2 ['2', 'Q', 'L', 'i', 'e'] [0.0, -21.42, -21.92, -21.94, -21.97] True
r ['r', 'C', '5', 'T', 'n'] [0.0, -11.46, -13.03, -15.23, -16.6] True
5 ['5', 'j', 'F', 'E', 'G'] [0.0, -17.99, -18.22, -18.97, -19.07] True
N ['N', 'M', 'W', 'n', 'U'] [0.0, -16.19, -18.78, -20.08, -20.19] True
4 ['4', '9', '7', '2', 'U'] [0.0, -18.28, -19.76, -21.43, -23.1] True
8 ['8', 'R', 'X', 'O', '3'] [0.0, -22.26, -23.58, -25.11, -25.54] True
1 ['1', 'X', 'i', 'I', 'L'] [0.0, -18.46, -18.87, -18.93, -19.69] True
R ['R', 'K', 'M', 'A', 'N'] [0.0, -17.16, -18.52, -19.74, -23.41] True
I ['1', 'I', 'i', 'r', 'V'] [0.0, -15.14, -15.53, -18.52, -19.47] True
S ['S', '9', 'e', '3', 'G'] [0.0, -17.43, -17.59, -19.07, -19.23] True
0 ['O', '0', 'Y', 'D', 'U'] [-0.0, -7.13, -18.09, -18.26, -19.11] True
s ['S', '5', 'G', '2', 'j'] [0.0, -8.46, -10.38, -12.51, -13.48] False
L ['L', 'I', '1', 'F', 'i'] [0.0, -10.92, -11.87, -13.07, -13.12] True
c ['C', 'O', 'G', '6', '0'] [0.0, -10.43, -14.77, -16.96, -18.95] False
5 ['5', '9', 'S', 'F', 'G'] [0.0, -16.83, -19.33, -21.17, -21.66] True
r ['r', 'n', 'T', 'C', 'i'] [0.0, -19.37, -20.62, -21.96, -22.15] True
7 ['7', '2', 'n', 'C', 'P'] [0.0, -16.41, -18.53, -19.58, -20.98] True
m ['M', 'n', 'a', 'R', 'U'] [0.0, -12.59, -14.45, -16.36, -16.38] False
t ['t', 'F', 'A', '7', '2'] [0.0, -7.86, -9.61, -9.82, -9.87] True
h ['h', 'A', 'K', 'b', 'X'] [0.0, -15.72, -20.77, -21.28, -21.83] True
J ['5', 'S', 'j', 'I', 'F'] [0.0, -14.28, -14.83, -15.84, -18.72] False
8 ['8', 'R', 'S', 'E', 'X'] [0.0, -21.13, -21.31, -22.01, -23.7] True
9 ['9', '8', 'Q', 'a', 'G'] [0.0, -22.06, -22.38, -22.48, -23.21] True
0 ['0', 'O', 'D', 'Q', 'C'] [0.0, -11.17, -19.45, -22.44, -24.93] True
O ['O', '0', 'a', 'D', 'C'] [0.0, -14.45, -18.8, -19.95, -20.19] True
t ['t', '4', 'F', 'T', '0'] [0.0, -18.33, -19.37, -22.44, -22.45] True
v ['V', 'U', 'n', 'N', 'Y'] [0.0, -10.51, -12.86, -15.25, -16.09] False
d ['d', 'j', '4', 'Y', 'V'] [0.0, -13.51, -18.42, -21.55, -21.98] True
5 ['5', 'S', 'G', 'h', 'i'] [0.0, -21.38, -22.56, -22.71, -22.79] True
P ['P', 'R', 'A', 'r', 'F'] [0.0, -12.2, -15.0, -15.77, -16.47] True
6 ['L', 't', 'N', 'U', '1'] [0.0, -11.4, -12.5, -12.6, -13.55] False
T ['T', 'Y', '7', '1', 'j'] [-0.0, -6.52, -9.4, -13.29, -13.92] True
s ['S', 'G', '5', 'E', 'a'] [0.0, -10.33, -11.22, -16.93, -17.77] False
v ['Y', 'V', 'N', 'X', 'd'] [-0.26, -0.35, -5.97, -8.74, -10.1] False
S ['S', 'G', '5', '3', '8'] [0.0, -15.44, -16.42, -20.23, -20.42] True
2 ['2', 'a', 'Q', 'D', 'i'] [0.0, -17.97, -19.05, -19.22, -20.36] True
6 ['6', 'G', 't', 'E', 'F'] [0.0, -13.28, -15.91, -17.16, -17.75] True
N ['N', 'W', 'A', 'M', 'n'] [0.0, -14.66, -20.98, -22.64, -23.04] True
2 ['2', '7', 'I', '3', 'R'] [0.0, -13.81, -15.71, -16.28, -16.44] True
8 ['8', 'a', 'R', 'O', 'C'] [0.0, -8.29, -9.71, -10.11, -11.08] True
1 ['1', 'i', 'L', 'r', 'I'] [0.0, -15.16, -18.87, -19.22, -19.3] True
0 ['0', 'O', 'Q', 'a', 'D'] [0.0, -9.82, -19.73, -20.49, -20.82] True
R ['R', 'X', 'A', 'K', 'P'] [0.0, -9.46, -10.66, -12.01, -13.47] True
U ['U', '4', 'V', '0', 'W'] [0.0, -19.53, -20.73, -21.1, -23.44] True
i ['t', 'd', 'i', 'j', 'E'] [-0.0, -2.38, -6.18, -9.15, -11.01] True
W ['W', 'K', '6', 'U', 'Q'] [0.0, -18.36, -19.1, -21.22, -21.52] True
7 ['7', '2', 'n', '3', 'T'] [0.0, -15.01, -20.27, -20.38, -21.68] True
T ['T', 'P', 'F', 't', '7'] [0.0, -16.66, -17.29, -17.77, -17.82] True
N ['N', 'n', 'W', 'A', 'K'] [0.0, -15.42, -16.0, -17.0, -17.07] True
3 ['3', '8', 'F', '9', 'K'] [-0.0, -5.91, -9.97, -13.42, -16.15] True
q ['8', 'Y', 't', 'P', 'F'] [0.0, -8.92, -9.86, -10.58, -10.93] False
C ['C', 'O', 'e', '1', 'G'] [0.0, -10.22, -11.73, -11.98, -12.13] True
O ['O', '0', 'D', 'C', 'a'] [-0.0, -5.78, -13.78, -14.33, -15.85] True
n ['n', 'h', 'K', 'M', 'A'] [0.0, -13.59, -15.75, -16.17, -18.0] True
C ['C', 'e', 'E', 'a', 'O'] [0.0, -16.91, -17.22, -18.67, -21.46] True
O ['0', 'O', 'D', 'C', 'Q'] [-0.0, -7.15, -20.47, -22.96, -23.38] True
b ['b', 'L', 'X', 'j', '6'] [0.0, -13.69, -14.77, -15.22, -15.33] True
1 ['1', 'I', 'V', 't', 'X'] [0.0, -10.18, -11.76, -12.68, -13.43] True
R ['R', 'K', 'Q', 'e', 'M'] [0.0, -15.03, -16.7, -18.51, -19.95] True
0 ['0', 'Q', 'O', 'U', 'D'] [0.0, -15.57, -17.99, -17.99, -19.99] True
1 ['1', 'i', 'I', 'L', 'V'] [0.0, -13.29, -16.19, -17.99, -18.88] True
6 ['6', 'b', 'G', 't', 'i'] [0.0, -15.85, -18.14, -21.25, -21.56] True
a ['a', 'Q', '9', 'U', 'R'] [0.0, -8.04, -8.12, -14.85, -14.94] True
S ['S', '3', 'j', 'O', '2'] [0.0, -13.67, -17.32, -17.49, -17.72] True
9 ['9', 'Q', 'A', '7', '8'] [0.0, -16.74, -19.93, -20.11, -20.16] True
o ['0', 'O', 'U', 'D', 'a'] [0.0, -10.16, -13.51, -14.56, -18.5] False
9 ['9', '7', 'Q', 'G', 'A'] [0.0, -19.4, -21.18, -24.08, -24.35] True
T ['T', 't', '7', 'r', 'P'] [0.0, -15.19, -17.69, -20.49, -21.74] True
i ['I', 'S', 'i', 'b', 't'] [0.0, -17.17, -17.71, -18.03, -18.16] True
c ['C', 'O', 'e', '0', '2'] [0.0, -13.69, -17.35, -17.84, -18.58] False
l ['1', 'I', 'j', 'V', 'Y'] [0.0, -13.71, -14.95, -15.55, -16.04] False
B ['K', 'M', '8', 'U', 'X'] [-0.03, -1.23, -2.56, -4.15, -4.78] False
S ['S', '5', 'G', '9', '3'] [0.0, -18.44, -20.29, -20.56, -21.18] True
3 ['3', 'S', 'j', '5', '8'] [0.0, -19.31, -19.94, -20.45, -23.19] True
q ['9', 'a', '4', 'C', 'Q'] [-0.18, -0.47, -7.02, -9.41, -11.1] False
0 ['0', 'O', 'U', 'j', 'C'] [0.0, -11.83, -18.8, -19.76, -19.91] True
O ['0', 'O', 'Q', 'U', 'D'] [0.0, -17.21, -22.19, -23.84, -24.57] True
e ['e', 'E', 'R', 'C', '2'] [0.0, -12.51, -12.74, -17.24, -17.8] True
8 ['8', 'd', 'D', 'O', 'I'] [0.0, -10.36, -10.58, -11.63, -12.42] True
6 ['6', 'b', 'Q', 'G', 'h'] [0.0, -17.86, -18.88, -19.74, -21.76] True
7 ['7', 't', 'n', 'P', 'T'] [0.0, -18.91, -19.75, -20.19, -20.61] True
F ['F', 'E', 'P', '5', 'r'] [0.0, -16.55, -18.96, -19.47, -20.82] True
b ['6', 'b', 'h', 'G', '5'] [0.0, -9.9, -10.36, -14.42, -14.5] True
e ['e', 'E', 'R', 'C', '2'] [0.0, -21.1, -21.66, -22.05, -22.61] True
f ['F', 'S', '3', 'D', 'I'] [-0.06, -0.92, -2.33, -6.4, -6.5] False
A ['A', 'n', 'N', 'R', 'M'] [0.0, -10.63, -12.52, -14.04, -16.09] True
1 ['1', 'V', 'j', 'i', 'O'] [0.0, -15.08, -15.25, -15.31, -16.62] True
5 ['5', 'S', 'j', '8', '3'] [0.0, -13.95, -21.39, -22.58, -22.86] True
8 ['8', '3', '2', 'O', 'S'] [0.0, -14.78, -16.49, -17.61, -18.42] True
u ['U', 'a', 'd', 'M', 'K'] [0.0, -13.4, -15.44, -15.86, -15.93] False
7 ['7', '2', '0', 'n', 'N'] [0.0, -17.89, -18.19, -18.44, -20.38] True
C ['C', 't', 'e', 'O', 'L'] [0.0, -18.23, -19.87, -20.23, -20.75] True
I ['I', '1', 'L', 'X', 'r'] [-0.2, -0.43, -11.49, -12.35, -12.4] True
M ['M', 'N', 'K', 'n', 'A'] [-0.0, -4.19, -8.03, -9.42, -11.56] True
9 ['9', 'Q', 'a', 'G', 'A'] [0.0, -19.83, -21.3, -21.3, -23.05] True
9 ['9', '4', '7', 'Q', 'A'] [0.0, -18.21, -19.36, -19.42, -22.48] True
9 ['9', '8', '3', 'e', 'Q'] [0.0, -12.59, -16.66, -17.66, -19.8] True
C ['C', 'G', 'Q', 'L', 'O'] [0.0, -15.42, -15.89, -16.21, -17.37] True
C ['C', 'O', 'L', '6', '4'] [0.0, -11.87, -14.55, -15.49, -16.44] True
7 ['7', 'P', '9', 'T', '2'] [0.0, -9.38, -11.95, -17.1, -17.22] True
7 ['7', 'n', 'T', 'i', '2'] [0.0, -20.36, -21.5, -22.2, -22.89] True
z ['7', 'E', 't', '2', 'R'] [-0.3, -0.3, -2.48, -3.29, -4.81] False
l ['1', 't', 'X', 'I', 'L'] [0.0, -12.96, -15.45, -15.85, -17.07] False
